index,날짜,번호,앨범번호,앨범이름,가수,가수번호,노래제목,장르,좋아요,태그
32631983,20210715,32631983,10436948,Single Saturday Night,Cole Swindell,744183,Single Saturday Night,컨트리,21,#기분전환 #명곡 #빌보드Hot50 #트렌디 #Pop #드라이브 #빌보드
32636819,20210715,32636819,10437819,새벽춤,섞김,2872153,새벽춤,"인디음악, 록/메탈",198,#인디 #Rock #루키 #국내록 #하루종일 #트렌디 #인디밴드 #모던록 #국내밴드 #록 #신예밴드
32637799,20210715,32637799,10438023,Last Dream,당기시오,926616,Last Dream,"인디음악, 록/메탈",96,#인디 #Rock #루키 #국내록 #우리의무대를지켜주세요 #모던록 #인디밴드 #saveourstages #국내밴드 #록 #신예밴드
32637801,20210715,32637801,10438023,Last Dream,당기시오,926616,To Be Another Day,"인디음악, 록/메탈",50,#인디 #인디음악 #Rock #루키 #모던록 #인디밴드 #국내록 #국내밴드 #록 #신예밴드
32677188,20210715,32677188,10444199,Heart Full of Empty Love,MELOH,2747956,Love of My Life,R&B/Soul,"2,298",#감성 #힐링 #설렘 #감각적인 #잔잔한 #휴식 #밤 #편안한 #카페 #soul #알앤비 #달달
32688790,20210715,32688790,10445995,안녕,자그마치,1271898,거기누구없소,"인디음악, 포크/블루스",21,#인디 #Rock #루키 #금요일 #신예밴드 #모던록 #인디밴드 #국내록 #국내밴드 #록 #토요일
32690004,20210715,32690004,10446214,Miss U More Than U Know,"Sofia Carson , R3hab",926400 354694,Miss U More Than U Know,POP,"1,076",#매장음악 #housemisic #기분전환 #아침 #트렌디 #드라이브 #세련된 #여행 #편집샵 #감각적 #Electronic
32706876,20210715,32706876,10449056,나만 아는 세상,약자안전보호구역,2876089,나만 아는 세상,"인디음악, 록/메탈",37,#인디 #Rock #루키 #모던록 #인디밴드 #국내록 #국내밴드 #록 #신예밴드
32723834,20210715,32723834,10452136,날씨의 이름,cotoba (코토바),2741938,reyn,"인디음악, 록/메탈",199,#인디 #Rock #루키 #하루종일 #모던록 #인디밴드 #국내록 #국내밴드 #록 #신예밴드
32729249,20210715,32729249,10452996,춤의왕,차세대,2620807,춤의왕,"인디음악, 록/메탈",629,#팝송 #감성 #인디 #Rock #루키 #모던록 #인디밴드 #국내록 #국내밴드 #록 #신예밴드
32768855,20210715,32768855,10459185,Love her,The Moody (더무디),2879820,Love her,"인디음악, 록/메탈",157,#인디 #Rock #루키 #하루종일 #모던록 #인디밴드 #국내록 #국내밴드 #록 #신예밴드
32778879,20210715,32778879,10460753,Come For Me,Single Spark,1942436,Come For Me,POP,35,#기분전환 #아침 #트렌디 #드라이브 #세련된 #여행 #감각적
32791400,20210715,32791400,10462945,추자,바비핀스 (Bobby Pins),1958033,추자,"인디음악, 록/메탈",65,#가수 #인디 #기타 #명곡 #싸이키델릭 #모던락 #밴드 #인디밴드 #애정 #어쿠스틱
32829775,20210715,32829775,10470309,동그랗게,진동욱,1703440,동그랗게,"R&B/Soul, 인디음악",100,#가수 #인디 #기타 #명곡 #싸이키델릭 #모던락 #데일리 #장르불문주의 #밴드 #인디밴드 #애정 #어쿠스틱
32833765,20210715,32833765,10471085,summer flows 0.02,wave to earth,2743599,ride,"인디음악, 록/메탈","3,020",#인디 #Rock #루키 #국내록 #밤 #인디밴드 #soul #모던록 #국내밴드 #록 #신예밴드
32849586,20210715,32849586,10474301,너를 만나기전에 내리지도 않던 비가내렸어,해로(HAERO),733505,너의 말은 나의 마음을 아프게,"인디음악, 록/메탈",87,#인디 #Rock #루키 #모던록 #인디밴드 #국내록 #국내밴드 #록 #신예밴드
32858889,20210715,32858889,10476261,월간실용음악 프로젝트 [모르겠어],Vinchair,2886203,모르겠어,R&B/Soul,96,#인디 #Rock #루키 #신곡 #모던록 #인디밴드 #국내록 #국내밴드 #록 #8월 #신예밴드
32890869,20210715,32890869,10483054,난빤쓰만입고도멋진생각을해,quinn_ (쿠인),2888634,난빤쓰만입고도멋진생각을해,"인디음악, 일렉트로니카","1,384",#팝송 #가수 #감성 #레트로 #인디 #기타 #명곡 #싸이키델릭 #밤 #모던락 #밴드 #인디밴드 #애정 #어쿠스틱
32936122,20210715,32936122,10492551,HYE,onthedal,2635546,HYE,"인디음악, 록/메탈","2,321",#팝송 #가수 #감성 #인디 #기타 #명곡 #싸이키델릭 #밤 #모던락 #밴드 #인디밴드 #애정 #어쿠스틱
32939044,20210715,32939044,10492997,내 파랑은 항상 검정에 무너져왔어요,김현창,1956911,목마른 파랑,"인디음악, 포크/블루스","1,759",#빈티지한 #인디 #한강 #밴드음악 #감성 #인디음악 #휴식 #밤 #인디록 #산책 #인디밴드 #편안한 #밤에듣기좋은노래
32939058,20210715,32939058,10493003,아무 일도 아닌,스위밍풀,860654,아무 일도 아닌,"인디음악, 록/메탈",158,#빈티지한 #인디 #자기전 #밴드음악 #감성 #인디음악 #휴식 #밤 #인디록 #인디밴드 #편안한 #분위기 #밤에듣기좋은노래
32944259,20210715,32944259,10494223,스뎅의 일기 Part I,Bluesy Monday (블루지 먼데이),2558537,화초의 속삭임,록/메탈,2,#가수 #인디 #기타 #명곡 #싸이키델릭 #모던락 #밴드 #인디밴드 #애정 #어쿠스틱
32952873,20210715,32952873,10496012,Whiteout,컴배티브 포스트 (COMBATIVE POST),261503,By Yourself,"인디음악, 록/메탈",12,#인디 #Rock #루키 #한국대중음악상 #모던록 #인디밴드 #후보작 #국내록 #국내밴드 #록 #신예밴드
32981385,20210715,32981385,10501847,그런날,하다 (HADA),2877310,그런날,"인디음악, 록/메탈",71,#인디 #Rock #루키 #하루종일 #모던록 #인디밴드 #국내록 #국내밴드 #록 #신예밴드
33005067,20210715,33005067,10506573,Footage Arcade,Voyeur,742720,나무가 되면 숲이 너에게 말을 걸어줄거야 (with 진동욱),"인디음악, 록/메탈",56,#가수 #인디 #기타 #포크 #명곡 #싸이키델릭 #모던락 #밴드 #인디밴드 #애정 #어쿠스틱
33021760,20210715,33021760,10510044,Blue bird,윤지영,1865355,네가 좋은 사람일 수는 없을까,"인디음악, 록/메탈","4,773",#인디 #인디음악 #감성 #기분전환 #잔잔한 #빈티지 #밤 #드라이브 #밴드 #잠들기전 #새벽 #퇴근길 #cksraum
33029213,20210715,33029213,10511580,스타트업 OST Part.6,10CM,468244,Where Is Dream,"포크/블루스, 국내드라마","13,783",#설렘 #기분전환 #더위 #차트역주행 #OST #출근길 #사랑 #드라이브 #1위못했지만 #여름 #기분좋은 #퇴근길
33032880,20210715,33032880,10512286,The king,실버스톤,2899669,The king,록/메탈,34,#인디 #Rock #루키 #모던록 #인디밴드 #국내록 #국내밴드 #록 #신예밴드
33039287,20210715,33039287,10513621,HONEY,차우 (Chawoo),868729,HONEY (Feat. 크루셜스타),R&B/Soul,"3,857",#노래추천 #감성 #힐링 #설렘 #잔잔한 #휴식 #잔잔 #편안한 #카페 #알앤비 #달달
33049795,20210715,33049795,10515841,One More Dance,"R3hab , Alida",354694 888826,One More Dance,일렉트로니카,651,#기분전환 #버스 #몽환 #일렉트로니카 #혼자 #트렌디 #아침 #드라이브 #세련된 #여행 #감각적
33056076,20210715,33056076,10517168,All the Wounded and Broken,Remnants Of The Fallen,177736,Hel (feat. Kyuho Esprit of Madmans Esprit),"인디음악, 록/메탈",27,#인디 #Rock #루키 #하루종일 #모던록 #인디밴드 #국내록 #국내밴드 #록 #신예밴드
33072413,20210715,33072413,10520492,인디스땅스 2020 컴필레이션,thisisown,2902893,Inner View,"인디음악, 록/메탈",85,#인디 #Rock #루키 #모던록 #인디밴드 #국내록 #국내밴드 #록 #신예밴드
33072422,20210715,33072422,10520492,인디스땅스 2020 컴필레이션,롤링쿼츠 (Rolling Quartz),2875111,Delight (딜라이트),"인디음악, 록/메탈",64,#인디 #Rock #루키 #신곡 #11월 #모던록 #인디밴드 #국내록 #국내밴드 #록 #신예밴드
33089138,20210715,33089138,10523946,최선의 방황,문서림,2904035,최선의 방황 (feat. 전소현),"인디음악, 포크/블루스",81,#가수 #인디 #기타 #명곡 #싸이키델릭 #모던락 #밴드 #인디밴드 #애정 #어쿠스틱
33102129,20210715,33102129,10526836,제31회 유재하 음악경연대회,터치드 (Touched),2905108,Blue,"인디음악, 록/메탈",231,#unfamous #인디 #Rock #루키 #국내록 #인디밴드 #모던록 #국내밴드 #록 #신예밴드
33102134,20210715,33102134,10526836,제31회 유재하 음악경연대회,evenif,2905115,The Night,"인디음악, 록/메탈",258,#수상곡 #인디 #Rock #루키 #모던록 #인디밴드 #국내록 #국내밴드 #유재하음악경연대회 #록 #신예밴드
33163615,20210715,33163615,10539569,smile,Sweet The Kid,2763304,smile (feat. EunBii),R&B/Soul,733,#감성 #힐링 #설렘 #잔잔한 #휴식 #펍 #라운지 #밤 #느낌있는 #편안한 #카페 #알앤비 #달달
33167330,20210715,33167330,10540363,밝은 미래,문없는집,2558446,시간이 흐르지 않는 친구에게,"인디음악, 록/메탈",280,#unfamous #빈티지한 #인디 #감성 #센치 #밴드음악 #인디음악 #휴식 #인디록 #인디밴드 #편안한 #밤에듣기좋은노래
33179975,20210715,33179975,10543022,오후의 스포츠,로우 하이 로우 (Low High Low),2754370,오후의 스포츠,"인디음악, 록/메탈",36,#인디 #Rock #루키 #모던록 #인디밴드 #국내록 #국내밴드 #록 #신예밴드
33228009,20210715,33228009,10551797,Good Morning,Brick (브릭),1813751,Good Morning,R&B/Soul,603,#인디 #감성 #힐링 #설렘 #기분전환 #잔잔한 #휴식 #걷기 #편안한 #카페 #알앤비 #달달
33229447,20210715,33229447,10552106,DECANTING,Kid Wine,914277,줄게 (Feat. Leellamarz),랩/힙합,"1,158",#감성 #힐링 #설렘 #잔잔한 #휴식 #힙합 #국내힙합 #편안한 #카페 #알앤비 #달달
33231079,20210715,33231079,10552445,Bad Tattoo,HYYTS,2754231,Bad Tattoo,POP,128,#유니크 #기분전환 #감각적인 #아침 #트렌디 #드라이브 #세련된 #여행 #남자보컬 #감각적 #매력적인
33241003,20210715,33241003,10554647,부재,카더가든,735506,그대 작은 나의 세상이 되어,발라드,"7,658",#감성 #하이라이트 #기분전환 #잔잔한 #봄 #빈티지 #밤 #생각 #드라이브 #밴드 #잠들기전 #새벽 #퇴근길
33248702,20210715,33248702,10556588,너와 나 사이엔,Bas Bao (바스바오),2296172,너와 나 사이엔,R&B/Soul,515,#감성 #힐링 #설렘 #감각적인 #잔잔한 #펍 #휴식 #라운지 #세련된 #편안한 #카페 #알앤비 #달달
33249066,20210715,33249066,10556691,Butterfly,Richie Krisak,2246128,Butterfly (Feat. Next to Neon),일렉트로니카,94,#기분전환 #아침 #트렌디 #드라이브 #세련된 #여행 #감각적
33257511,20210715,33257511,10558582,We Are The RockStar,웨이브 밴드 (Wave Band),989771,We Are The RockStar,"인디음악, 록/메탈",3,#인디 #Rock #루키 #모던록 #인디밴드 #국내록 #국내밴드 #록 #신예밴드
33261461,20210715,33261461,10559503,A Child Imagine Dream,Mi Mang,2919267,Silence,"인디음악, 록/메탈",13,#노래추천 #인디 #인디뮤직 #Rock #루키 #모던록 #인디밴드 #국내록 #국내밴드 #록 #신예밴드
33271357,20210715,33271357,10561640,Blood On The Rust,Killkaiser (킬카이져),2886323,Blood On The Rust,록/메탈,1,#인디 #Rock #루키 #모던록 #인디밴드 #국내록 #국내밴드 #록 #신예밴드
33273357,20210715,33273357,10561931,Beautiful,Jean Michel,2920323,Beautiful,POP,31,#저녁 #기분전환 #아침 #트렌디 #드라이브 #세련된 #여행 #감각적
33274486,20210715,33274486,10562234,후회,Surf,2920500,후회,록/메탈,6,#인디 #밴드음악 #Rock #루키 #둠칫둠칫 #모던록 #인디밴드 #국내록 #국내밴드 #록 #신예밴드
33275765,20210715,33275765,10562460,Homework,onthedal,2635546,Homework,"인디음악, 록/메탈",654,#인디 #Rock #가사있는 #루키 #국내록 #밤 #인디밴드 #잔잔 #모던록 #국내밴드 #록 #신예밴드
33282250,20210715,33282250,10563609,tellusboutyourself Remixes,백예린 (Yerin Baek),698776,“HOMESWEETHOME” (윤석철 Remix),댄스,"2,963",#감성 #힐링 #백예린 #설렘 #보사노바 #잔잔한 #휴식 #알앤비 #재즈 #편안한 #카페 #yerinb #달달
33284722,20210715,33284722,10563964,가끔 들리는 것,강찬구,2881389,가끔 들리는 것 (feat. 김일두),"인디음악, 록/메탈",25,#가수 #인디 #기타 #명곡 #싸이키델릭 #모던락 #밴드 #인디밴드 #애정 #어쿠스틱
33320458,20210715,33320458,10571222,cocoa,Sweet The Kid,2763304,cocoa,R&B/Soul,627,#감성 #힐링 #설렘 #잔잔한 #고막남친 #음색깡패 #휴식 #편안한 #카페 #알앤비 #달달
33332937,20210715,33332937,10573854,Let Me Be The One,"Julian Jordan , Guy Arthur",567033 2865641,Let Me Be The One,일렉트로니카,85,#매장음악 #운동 #기분전환 #아침 #트렌디 #드라이브 #세련된 #여행 #신나는 #감각적
33333863,20210715,33333863,10574063,바이크 원정대 OST,송희란,226511,Go On,"발라드, 국내영화",14,#설렘 #기분전환 #더위 #OST #출근길 #사랑 #드라이브 #여름 #기분좋은 #퇴근길
33346999,20210715,33346999,10577120,사랑해줄래 (Feat. MELOH),GIST (윤현선),2635191,사랑해줄래 (Feat. MELOH),R&B/Soul,"2,248",#감성 #힐링 #설렘 #감각적인 #잔잔한 #펍 #휴식 #라운지 #편안한 #카페 #알앤비 #달달
33349281,20210715,33349281,10577690,Patience (feat. YUNGBLUD & Polo G),KSI,916257,Patience (feat. YUNGBLUD & Polo G),POP,102,#봄노래 #기분전환 #버스 #혼자 #트렌디 #아침 #드라이브 #세련된 #여행 #감각적
33381757,20210715,33381757,10585344,사랑은 어려워!,SIM2,2058964,사랑은 어려워! (With 하웅),R&B/Soul,269,#케이팝 #인디 #감성 #힐링 #설렘 #잔잔한 #휴식 #신곡 #편안한 #카페 #국내RnB #알앤비 #달달
33405304,20210715,33405304,10590862,Tommy,Ralph,2635490,Tommy,POP,60,#기분전환 #아침 #트렌디 #Pop #팝 #세련된 #드라이브 #여행 #감각적
33426706,20210715,33426706,10595816,Roller Coaster,OMI,770410,Roller Coaster,POP,219,#팝송 #감성 #기분전환 #아침 #트렌디 #드라이브 #세련된 #여행 #감각적
33447541,20210715,33447541,10600854,"Good Luck To You, Girl Scout!",검정치마,276166,Plain Jane,"인디음악, 록/메탈","3,711",#인디 #감성 #기분전환 #잔잔한 #몽환적인 #빈티지 #밤 #드라이브 #느낌있는 #밴드 #잠들기전 #새벽 #퇴근길
33448010,20210715,33448010,10600948,Breathe,Syn Cole,749141,Breathe (Feat. kaspara),일렉트로니카,56,#기분전환 #아침 #트렌디 #드라이브 #세련된 #여행 #감각적
33453045,20210715,33453045,10602211,Better,K.vsh (캐시),1272976,Better (Feat. 기리보이),R&B/Soul,"3,678",#감성 #힐링 #설렘 #잔잔한 #휴식 #트렌디 #힙합 #국내힙합 #편안한 #카페 #알앤비 #달달
33453839,20210715,33453839,10602392,Safety Light,Adelen,773406,Safety Light,POP,79,#기분전환 #버스 #혼자 #트렌디 #아침 #드라이브 #세련된 #여행 #감각적
33456873,20210715,33456873,10602824,I'm In Love,Colde (콜드),1183063,I'm In Love,발라드,"12,774",#팝송 #감성 #힐링 #설렘 #잔잔한 #휴식 #리메이크곡 #편안한 #카페 #알앤비 #달달
33464628,20210715,33464628,10604696,Without You,"Mike Williams , Felix Jaehn",1228906 858144,Without You (Feat. Jordan Shaw),일렉트로니카,54,#기분전환 #아침 #트렌디 #드라이브 #세련된 #여행 #감각적
33474957,20210715,33474957,10606571,daisy.,wave to earth,2743599,daisy.,"인디음악, 록/메탈","1,240",#가수 #인디 #기타 #Rock #명곡 #싸이키델릭 #모던락 #세련된 #밴드 #인디밴드 #음색 #록 #애정 #어쿠스틱
33481756,20210715,33481756,10567868,Say It Like You Feel It,Cash Cash,31330,Finest Hour (feat. Abir),일렉트로니카,93,#매장음악 #기분전환 #아침 #트렌디 #카페음악 #드라이브 #세련된 #여행 #감각적
33481757,20210715,33481757,10567868,Say It Like You Feel It,Cash Cash,31330,Talk About It (feat. Harloe),일렉트로니카,101,#기분전환 #아침 #트렌디 #드라이브 #세련된 #여행 #감각적
33481762,20210715,33481762,10567868,Say It Like You Feel It,Cash Cash,31330,Reforget (feat. Violet Days),일렉트로니카,398,#여름노래 #기분전환 #아침 #트렌디 #드라이브 #EDM #세련된 #여행 #감각적
33486042,20210715,33486042,10608914,Head In The Clouds (feat. Nevve),Bear Grillz,747630,Head In The Clouds (feat. Nevve),일렉트로니카,78,#여름노래 #기분전환 #아침 #트렌디 #드라이브 #EDM #세련된 #여행 #감각적
33499927,20210715,33499927,10611190,Run Run Run,MaWayy,1909531,Run Run Run,일렉트로니카,282,#기분전환 #일렉팝 #아침 #트렌디 #드라이브 #세련된 #여행 #월요병 #감각적
33504060,20210715,33504060,10611940,Another Night (Streaming Ver.),"Able Faces , Lulleaux",2939339 2918948,Another Night,일렉트로니카,35,#기분전환 #아침 #트렌디 #드라이브 #세련된 #여행 #감각적
33504076,20210715,33504076,10611952,Grand Design,NOME.,2927179,Grand Design,일렉트로니카,45,#기분전환 #아침 #트렌디 #드라이브 #세련된 #여행 #감각적
33510310,20210715,33510310,10613164,Never Gonna Regret U,"SIIGHTS , Beauz",1285043 2297041,Never Gonna Regret U,일렉트로니카,44,#기분전환 #아침 #트렌디 #드라이브 #세련된 #여행 #감각적
33514395,20210715,33514395,10614129,SRY (Feat. Chris Collins),Lazy Weekends,2138446,SRY (Feat. Chris Collins),POP,348,#기분전환 #아침 #트렌디 #드라이브 #세련된 #여행 #감각적
