,날짜,번호,앨범번호,앨범이름,가수,가수번호,노래제목,장르,좋아요,태그,멜론DJ,플레이리스트,플레이리스트_번호,플레이리스트_태그
0,20210713,9622334,2707419,노들뮤직 Vol.1 오직 너를 위한 고백,멜로망스,839732,우리 잠깐 쉬어갈래요,,"8,863",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,32617398,10434397,야식남녀 OST Part.1,이진아,740789,Love With You,,551,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,32996567,10504849,스타트업 OST Part.1,Red Velvet (레드벨벳),780066,미래,,"25,165",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,31565790,10243521,THE MOMENT,프라이셋 (Frisat),1239982,내가 있기를,,84,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,5474213,2292019,HAPPY TOGETHER,박효신,1191,HAPPY TOGETHER,,"84,191",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,1032607,310133,Super Junior05,SUPER JUNIOR (슈퍼주니어),175404,차근차근 (Way For Love),,"5,994",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,32921686,10489516,Fly Away,정동하,181188,Fly Away,,"1,977",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,4118334,2182643,MONOCHROME,이효리,1713,Special,,"2,211",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,32903946,10485693,HELLO! WM,"온앤오프 (ONF) , 오마이걸 (OH MY GIRL) , B1A4",1865635 857994 535440,너와 나의 시대 (OURS),,"9,424",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,30645458,10098304,청춘시대 2 OST,드레인 (Drain),449861,오늘 같은 날엔 (OST Remastered Ver.),,"8,097",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,32510503,10412859,"지고 있는 건 노을이에요, 그대가 아니잖아요.",안녕하신가영,749041,"지고 있는 건 노을이에요, 그대가 아니잖아요.",,"2,612",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,3843571,2134788,2 4 : 2 6,빈지노 (Beenzino),532029,(Bonus Track) Always Awake,,"44,848",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,5472140,2291798,미생 OST Part 3,이승열,9389,날아,,"23,528",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,32724850,10452322,EQUAL,WOODZ (조승연),2086047,주마등,,"7,542",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,1122105,314896,Be My Sweet Heart,서영은,3033,웃는거야,,"9,920",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,1029553,311048,Organic,이한철,5486,슈퍼스타,,"13,111",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,91846,3280,D,델리스파이스,100099,항상 엔진을 켜둘께,,"11,483",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,3780554,2116246,Beginner's Luck,페퍼톤스 (Peppertones),108707,행운을 빌어요,,"26,930",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,32614124,10433754,슬기로운 의사생활 OST Part 11,우효,773385,사노라면,,"5,621",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,30383982,10057579,Piece of BTOB Vol.1,이창섭,672288,At The End,,"61,240",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,33660696,10646975,월간집 OST Part.4,존박,28772,Here I Am,,678,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,33651132,10644373,넌 눈부셔,커피소년,493783,넌 눈부셔,,582,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,33587957,10630631,별 하나,참솜 (Chamsom),105031,별 하나,,703,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,33527705,10614899,안녕 (Hello) - Special Album,조이 (JOY),780922,안녕 (Hello),,"86,256",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,33507464,10612635,성시경 8th Album [ㅅ (시옷)],성시경,3305,마음을 담아,,"5,050",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,33372781,10554246,IU 5th Album 'LILAC',아이유,261143,라일락,,"204,317",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,33085208,10523202,Fine,프라이셋 (Frisat),1239982,Fine,,54,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,33391155,10587629,Like Water - The 1st Mini Album,웬디 (WENDY),780915,When This Rain Stops,,"31,084",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,33462489,10604123,쉬어갈래,조영현,758339,쉬어갈래,,341,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,33453552,10602333,별이 내려오는 밤 (달달한 그놈 X 디에이드),디에이드 (The Ade),1203331,별이 내려오는 밤,,"1,229",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,33400801,10589784,Him-na song Label Project 01 - TRUST YOUR PACE,헨리 (HENRY),710006,TRUST YOUR PACE,,"1,973",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,33463310,10604335,Always,VAV,906245,Always,,168,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,33397586,10589140,오! 주인님 OST Part 2,한동근,711476,그대의 하루 내가 기억할게요,,891,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,33384213,10585894,너의 별이 되어줄게,윤원,1203100,너의 별이 되어줄게,,781,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,33379744,10584924,나빌레라 OST Part 1,태민 (TAEMIN),629371,My Day,,"14,875",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,33359861,10580263,빛나는 당신을 위해,"적재 , 권진아",771375 760046,빛나는 당신을 위해,,"6,543",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,33343246,10576245,이제 봄,이제,2870974,Show me your smile,,292,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,33251230,10557225,"선배, 그 립스틱 바르지 마요 OST Part.4",김태우,182430,너에게 (To You),,"1,445",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,32091260,10337620,첫잔처럼 (Original Motion Picture Soundtrack),혜림 (원더걸스),673292,Closing,,622,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,5710000,2320254,후아유 - 학교 2015 OST Part 5,윤하 (YOUNHA),203912,기도,,"29,016",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,31857025,10295295,"두_울, 첫 번째",그_냥,875308,퇴근길,,"19,055",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,32997913,10505076,Origine,B1A4,535440,물방울,,"3,744",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,33226246,10551462,우리의 노래가,커피소년,493783,내게 말해줘요,,990,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,33225791,10551363,하루만큼 강해진 너에게,디어클라우드,231072,하루만큼 강해진 너에게(Acoustic Ver.),,712,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,33183432,10543653,우선순위 (런 온 OST Part.7),더보이즈 (THE BOYZ),1816126,우선순위,,"18,454",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,33167413,10540371,MBN 미쓰백 Part.6,류세라,673724,기대,,513,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,33117288,10529493,수필(隨筆),시적화자,2764437,Rose,,395,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,32808616,10465994,홀로,이하이,646171,홀로,,"136,646",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,33117290,10529493,수필(隨筆),시적화자,2764437,너의 슬픔을 오늘 내가 반을 가져가 줄게,,585,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,32318751,10376260,Purpose - The 2nd Album Repackage,태연 (TAEYEON),236797,내게 들려주고 싶은 말 (Dear Me),,"50,777",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,9622334,2707419,노들뮤직 Vol.1 오직 너를 위한 고백,멜로망스,839732,우리 잠깐 쉬어갈래요,,"8,863",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,32617398,10434397,야식남녀 OST Part.1,이진아,740789,Love With You,,551,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,32996567,10504849,스타트업 OST Part.1,Red Velvet (레드벨벳),780066,미래,,"25,165",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,31565790,10243521,THE MOMENT,프라이셋 (Frisat),1239982,내가 있기를,,84,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,5474213,2292019,HAPPY TOGETHER,박효신,1191,HAPPY TOGETHER,,"84,191",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,1032607,310133,Super Junior05,SUPER JUNIOR (슈퍼주니어),175404,차근차근 (Way For Love),,"5,994",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,32921686,10489516,Fly Away,정동하,181188,Fly Away,,"1,977",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,4118334,2182643,MONOCHROME,이효리,1713,Special,,"2,211",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,32903946,10485693,HELLO! WM,"온앤오프 (ONF) , 오마이걸 (OH MY GIRL) , B1A4",1865635 857994 535440,너와 나의 시대 (OURS),,"9,424",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,30645458,10098304,청춘시대 2 OST,드레인 (Drain),449861,오늘 같은 날엔 (OST Remastered Ver.),,"8,097",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,32510503,10412859,"지고 있는 건 노을이에요, 그대가 아니잖아요.",안녕하신가영,749041,"지고 있는 건 노을이에요, 그대가 아니잖아요.",,"2,612",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,3843571,2134788,2 4 : 2 6,빈지노 (Beenzino),532029,(Bonus Track) Always Awake,,"44,848",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,5472140,2291798,미생 OST Part 3,이승열,9389,날아,,"23,528",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,32724850,10452322,EQUAL,WOODZ (조승연),2086047,주마등,,"7,542",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,1122105,314896,Be My Sweet Heart,서영은,3033,웃는거야,,"9,920",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,1029553,311048,Organic,이한철,5486,슈퍼스타,,"13,111",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,91846,3280,D,델리스파이스,100099,항상 엔진을 켜둘께,,"11,483",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,3780554,2116246,Beginner's Luck,페퍼톤스 (Peppertones),108707,행운을 빌어요,,"26,930",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,32614124,10433754,슬기로운 의사생활 OST Part 11,우효,773385,사노라면,,"5,621",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,30383982,10057579,Piece of BTOB Vol.1,이창섭,672288,At The End,,"61,240",#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친,아늑한멜로디,험난한 세상 속 위로와 응원이 필요할 때,481488761,#위로 #토닥토닥 #힐링 #발라드 #댄스 #감성 #지친
0,20210713,33666269,10648182,Butter / Permission to Dance,방탄소년단,672375,Permission to Dance,,"103,787",#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop,DJ멜군,대박! 해외 팝스타와 만난 K-POP,449757706,#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop
0,20210713,33464054,10604539,Got It Like That,"B.I , Destiny Rogers , Tyla Yaweh",742760 2633230 1760191,Got It Like That,,"4,562",#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop,DJ멜군,대박! 해외 팝스타와 만난 K-POP,449757706,#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop
0,20210713,32961717,10498032,THE ALBUM,BLACKPINK,995169,Bet You Wanna (Feat. Cardi B),,"53,169",#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop,DJ멜군,대박! 해외 팝스타와 만난 K-POP,449757706,#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop
0,20210713,33431320,10596978,Best Friend (feat. Doja Cat) [Remix],"ちゃんみな (CHANMINA) , Saweetie , JAMIE (제이미)",1702196 2085008 646172,Best Friend (feat. Doja Cat) [Remix],,"3,054",#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop,DJ멜군,대박! 해외 팝스타와 만난 K-POP,449757706,#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop
0,20210713,33522949,10616175,Astronaut In The Ocean (Remix),"Masked Wolf , 블루 (BLOO) , 루피 (Loopy) , 오왼 (Owen)",2089478 980594 957315 860499,Astronaut In The Ocean (Remix),,"6,242",#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop,DJ멜군,대박! 해외 팝스타와 만난 K-POP,449757706,#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop
0,20210713,33436023,10598130,Best Friend (feat. Doja Cat) [Remix EP] [Extended Edition],Saweetie,2085008,"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",,77,#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop,DJ멜군,대박! 해외 팝스타와 만난 K-POP,449757706,#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop
0,20210713,33357889,10579743,Going Dumb (배틀그라운드 모바일 삽입곡),"Alesso , Stray Kids (스트레이 키즈) , CORSAK",577372 2006344 2241647,Going Dumb (with Stray Kids),,"4,862",#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop,DJ멜군,대박! 해외 팝스타와 만난 K-POP,449757706,#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop
0,20210713,33440224,10598997,Have We Met Before,"Sarah Barrios , 에릭남 (Eric Nam)",1316619 592049,Have We Met Before,,"5,509",#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop,DJ멜군,대박! 해외 팝스타와 만난 K-POP,449757706,#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop
0,20210713,33637247,10641045,Love me once again,"Boyz II Men , 윤민수(바이브)",103591 151315,Love me once again (미워도 다시 한 번),,"1,426",#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop,DJ멜군,대박! 해외 팝스타와 만난 K-POP,449757706,#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop
0,20210713,33515264,10614291,Leaves (Feat. Young K),Ben&Ben,1384676,Leaves (Feat. Young K),,"1,899",#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop,DJ멜군,대박! 해외 팝스타와 만난 K-POP,449757706,#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop
0,20210713,33416508,10593521,Lonely Hearts Club,"Winona Oak , 이바다",2299520 860753,Lonely Hearts Club,,"2,811",#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop,DJ멜군,대박! 해외 팝스타와 만난 K-POP,449757706,#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop
0,20210713,33280410,10563287,Querencia,청하,968265,Demente (Feat. Guaynaa),,"2,129",#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop,DJ멜군,대박! 해외 팝스타와 만난 K-POP,449757706,#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop
0,20210713,33182041,10543474,Fallin’ (Adrenaline) [AB6IX Remix],"Why Don't We , AB6IX (에이비식스)",1239261 2640829,Fallin’ (Adrenaline) [AB6IX Remix],,"4,790",#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop,DJ멜군,대박! 해외 팝스타와 만난 K-POP,449757706,#케이팝 #팝스타 #컬래보레이션 #느낌있는 #기분전환 #감각적인 #피처링 #Pop
